Date,Rot,VH,Team,1st,2nd,Final,Open,Close,ML,2H
316,831,N,LongIsland,37,30,67,154.5,153,1100,80.5
316,832,N,MichiganState,42,47,89,19,18.5,-3500,10
316,833,N,SaintLouis,23,38,61,128,127.5,115,66.5
316,834,N,MemphisU,23,31,54,4,2.5,-135,2
316,835,N,Belmont,27,32,59,133.5,137,150,0.5
316,836,N,Georgetown,36,38,74,4,3.5,-170,73
316,837,N,NCState,33,46,79,138,2.5,-160,0.5
316,838,N,SanDiegoState,29,36,65,0,138,140,73.5
316,839,N,StBonaventure,34,29,63,132,130,255,70
316,840,N,FloridaState,28,38,66,6.5,6.5,-315,7
316,841,N,Texas,17,42,59,130,129.5,135,3
316,842,N,Cincinnati,31,34,65,2,3,-155,68.5
316,843,N,SouthFlorida,15,43,58,122,121,145,60.5
316,844,N,Temple,19,25,44,0,3,-165,0.5
316,845,N,Ohio,35,30,65,125.5,126.5,200,68
316,846,N,Michigan,29,31,60,7,5.5,-250,5
316,847,N,NorfolkSt,38,48,86,146,144.5,3255,77
316,848,N,Missouri,38,46,84,21.5,21,-8055,11.5
316,849,N,Virginia,22,23,45,121,123,135,0.5
316,850,N,Florida,30,41,71,2,2.5,-155,66
316,851,N,DetroitU,24,26,50,142.5,143.5,915,75
316,852,N,Kansas,34,31,65,15,13.5,-1415,5
316,853,N,Purdue,31,41,72,1,141,115,75
316,854,N,SaintMarysCA,24,45,69,138,2,-135,2.5
316,855,V,Northwestern,32,23,55,147.5,149.5,195,78
316,856,H,WashingtonU,39,37,76,6,5.5,-245,1
317,517,N,KansasState,24,35,59,134.5,134,250,69
317,518,N,Syracuse,25,50,75,5.5,6,-310,4
317,519,N,Gonzaga,37,29,66,134.5,136,325,73
317,520,N,OhioState,39,34,73,7,7.5,-405,5
317,521,N,MurrayState,28,25,53,140,142.5,205,74.5
317,522,N,Marquette,25,37,62,4.5,5.5,-255,5.5
317,523,N,IowaState,27,44,71,138.5,142,635,74
317,524,N,Kentucky,38,49,87,10.5,12,-935,4.5
317,525,N,Vanderbilt,31,26,57,1,122.5,-105,66.5
317,526,N,Wisconsin,32,28,60,120,0,-115,0
317,527,N,Colorado,35,28,63,133,133.5,320,72
317,528,N,Baylor,37,43,80,7,8,-400,4.5
317,529,N,NewMexico,25,31,56,127,127.5,110,67.5
317,530,N,Louisville,26,33,59,1,2,-130,2
317,531,N,VaCommonwealth,42,19,61,137.5,141,200,77
317,532,N,IndianaU,41,22,63,5,5.5,-250,3.5
317,533,V,Massachusetts,36,41,77,148,150,225,78.5
317,534,H,SetonHall,30,37,67,8.5,6,-285,6
317,539,V,GeorgiaState,18,41,59,1,3,-160,4
317,540,H,Mercer,28,36,64,125,126,140,67
317,541,V,Buffalo,44,32,76,163,166.5,130,89.5
317,542,H,Oakland,46,38,84,1.5,3,-150,1.5
317,543,V,RobertMorris,30,39,69,138,3,-150,69.5
317,544,H,Toledo,16,35,51,0,134.5,130,2.5
317,545,V,Drake,35,33,68,135.5,138.5,185,74.5
317,546,H,Rice,32,42,74,4.5,5,-225,5
317,547,V,IdahoU,16,40,56,132.5,131.5,210,1.5
317,548,H,UtahState,39,37,76,5.5,6,-260,69
318,717,N,Creighton,35,38,73,159,160,425,83.5
318,718,N,NorthCarolina,43,44,87,9,9.5,-550,4
318,719,N,Lehigh,37,21,58,139.5,138.5,165,73.5
318,720,N,Xavier,33,37,70,2.5,3.5,-190,3
318,721,N,NCState,30,36,66,132,132,170,70.5
318,722,N,Georgetown,27,36,63,4,4,-200,4.5
318,723,N,SaintLouis,21,40,61,123,123.5,270,66
318,724,N,MichiganState,26,39,65,6,7.5,-330,3.5
318,725,N,Cincinnati,25,37,62,127,128,125,68
318,726,N,FloridaState,26,30,56,1.5,3,-145,2
318,727,N,Ohio,21,41,62,114.5,115.5,120,0.5
318,728,N,SouthFlorida,27,29,56,4,2.5,-140,61.5
318,729,N,NorfolkSt,19,31,50,141,144,900,73.5
318,730,N,Florida,47,37,84,15,14,-1400,2
318,731,N,Purdue,36,24,60,140.5,142,320,75.5
318,732,N,Kansas,30,33,63,8,8,-400,8.5
318,733,V,NorthernIowa,28,35,63,119.5,122.5,270,67
318,734,H,Drexel,38,27,65,7.5,7,-330,1.5
318,735,V,Bucknell,29,38,67,132.5,133,145,2
318,736,H,Nevada,42,33,75,3,3.5,-165,72
318,737,V,Iowa,51,46,97,153,155,300,84.5
318,738,H,Oregon,47,61,108,7.5,8,-360,7.5
318,739,V,USCUpstate,19,37,56,133,132,350,70
318,740,H,OldDominion,31,34,65,8.5,9,-450,2
318,741,V,Manhattan,37,20,57,131.5,130,180,71
318,742,H,Fairfield,38,31,69,5,5,-220,3
318,743,V,WeberState,31,37,78,143.5,147,155,1
318,744,H,LoyolaMarymount,41,27,84,4,3.5,-175,79
319,613,V,MiddleTennSt,36,35,71,132.5,134.5,170,73
319,614,H,Tennessee,34,30,64,6,4,-200,4
319,615,V,Minnesota,35,43,78,131,130.5,220,70
319,616,H,MiamiFlorida,23,37,60,5,5.5,-260,6.5
319,617,V,IllinoisState,38,40,88,134,136,350,74.5
319,618,H,Stanford,41,37,92,7.5,9,-450,4
319,621,V,Princeton,25,36,61,132.5,133,245,2
319,622,H,Pittsburgh,49,33,82,8.5,6.5,-290,71
319,623,V,Butler,20,43,63,1,2,-135,0.5
319,624,H,Pennsylvania,17,36,53,123,123,115,64
319,625,V,TCU,34,47,81,159.5,161,400,86
319,626,H,OregonState,53,48,101,9,9.5,-500,1
319,627,V,Wyoming,21,20,41,123,125,115,0.5
319,628,H,WashingtonState,26,35,61,3,2,-135,66
320,665,V,Massachusetts,31,41,72,141,141.5,295,75.5
320,666,H,Drexel,41,29,70,6.5,7.5,-365,1
320,667,V,Oregon,46,40,86,155,153.5,185,82
320,668,H,WashingtonU,42,48,90,4.5,5,-225,4
320,677,V,Rice,30,40,70,159,160,195,2
320,678,H,Oakland,48,29,77,6,5,-235,85
321,771,V,Minnesota,28,50,78,134,134.5,150,72
321,772,H,MiddleTennSt,32,40,72,3,3.5,-170,0.5
321,773,V,Nevada,27,29,56,137.5,138.5,235,1
321,774,H,Stanford,42,42,84,5.5,5.5,-275,73
321,779,V,Pittsburgh,26,26,68,128,126.5,110,67
321,780,H,Butler,24,28,62,0,1.5,-130,2
321,781,V,WashingtonState,39,33,72,148,152,260,81
321,782,H,OregonState,29,26,55,7,7,-320,6.5
321,783,V,Mercer,29,50,79,129.5,128.5,270,69
321,784,H,OldDominion,34,39,73,7.5,7,-330,2.5
321,785,V,RobertMorris,25,36,61,127,124.5,190,68
321,786,H,Fairfield,36,31,67,4,5,-230,0
321,787,V,LoyolaMarymount,26,43,69,131.5,133,170,70
321,788,H,UtahState,33,44,77,5,4.5,-200,1
322,813,N,Wisconsin,27,36,63,119,119.5,145,65
322,814,N,Syracuse,33,31,64,4,3,-165,0
322,815,N,Cincinnati,25,41,66,131,128.5,310,67.5
322,816,N,OhioState,37,44,81,7.5,7.5,-370,2
322,817,N,Florida,36,32,68,146,148.5,105,78.5
322,818,N,Marquette,30,28,58,2,1.5,-125,2
322,819,N,Louisville,23,34,57,124,125,200,65.5
322,820,N,MichiganState,18,26,44,4.5,5.5,-240,6
323,873,N,IndianaU,47,43,90,144.5,144.5,440,79.5
7,874,N,Kentucky,50,52,102,8.5,9.5,-580,5.5
323,875,N,Xavier,29,41,70,139.5,143,250,76.5
323,876,N,Baylor,36,39,75,6,6.5,-300,1.5
323,877,N,Ohio,22,41,65,143,142.5,500,73.5
323,878,N,NorthCarolina,29,34,73,10.5,10.5,-700,4.5
323,879,N,NCState,33,24,57,141.5,143,340,76
323,880,N,Kansas,32,28,60,7.5,8.5,-440,6
324,519,N,OhioState,29,48,77,3,3,-150,2
324,520,N,Syracuse,29,41,70,136,136,130,72
324,521,N,Florida,41,27,68,0,1,-116,72.5
324,522,N,Louisville,33,39,72,131,133,105,2.5
324,523,V,Mercer,30,34,64,126,126,240,67.5
324,524,H,Fairfield,25,34,59,5.5,6,-280,6
325,717,N,Baylor,22,48,70,146,147.5,345,0.5
325,718,N,Kentucky,42,40,82,7.5,7.5,-420,75
325,719,N,Kansas,47,33,80,2,2,-140,1.5
325,720,N,NorthCarolina,47,20,67,144,141,120,77.5
325,721,V,Oakland,43,38,81,153,153.5,180,1.5
325,722,H,UtahState,60,45,105,4,5,-220,83
326,749,V,Pittsburgh,38,28,66,132,2.5,-140,0.5
326,750,H,WashingtonState,35,32,67,1,131,120,70.5
327,775,N,Massachusetts,33,31,64,148.5,149.5,125,80
327,776,N,Stanford,36,38,74,2,2.5,-145,1
327,777,N,Minnesota,38,23,68,143,145,-105,76.5
327,778,N,WashingtonU,26,35,67,1,0,-105,3.5
328,521,V,WashingtonState,20,33,53,132.5,131,390,68.5
328,522,H,Pittsburgh,29,28,57,10,9,-490,2.5
328,523,V,Mercer,31,39,70,129,129,250,69.5
328,524,H,UtahState,22,45,67,5.5,7,-300,6.5
329,709,N,Stanford,31,44,75,131,130.5,113,70
329,710,N,Minnesota,25,26,51,0,1.5,-125,2.5
330,525,V,WashingtonState,35,30,65,128,128,290,70
330,526,H,Pittsburgh,38,33,71,8,7,-350,3.5
331,817,N,Louisville,28,33,61,138,135.5,350,72.5
331,818,N,Kentucky,35,34,69,9,8,-450,3
331,819,N,OhioState,34,28,62,2.5,3,-160,72.5
331,820,N,Kansas,25,39,64,136.5,137,140,1.5
402,613,N,Kansas,27,32,59,139,138,250,1.5
402,614,N,Kentucky,41,26,67,6,6,-300,72
1109,527,V,MichiganState,33,29,62,8.5,8,-380,8
1109,528,H,Connecticut,40,26,66,132.5,133,310,72
1109,533,V,FresnoState,25,28,53,NL,NL,650,NL
1109,534,H,Texas,25,30,55,12,13.5,-900,8
1109,535,V,MiamiOhio,22,37,59,NL,NL,NL,NL
1109,536,H,NCState,41,56,97,21,19,NL,6
1109,537,V,GeorgiaState,22,33,55,131.5,132,1669,69.5
1109,538,H,Duke,32,42,74,20.5,19.5,-4303,8.5
1109,539,V,Drexel,25,30,62,8,7,-350,3.5
1109,540,H,KentState,23,32,66,NL,NL,290,NL
1109,541,V,Tulane,30,31,61,NL,NL,200,NL
1109,542,H,GeorgiaTech,39,40,79,4,5,-240,1.5
1109,543,V,SouthAlabama,41,35,76,NL,NL,733,NL
1109,544,H,FloridaState,36,35,71,14,12.5,-1000,9
1109,547,V,Virginia,25,34,59,3,NL,-140,1
1109,548,H,GeorgeMason,28,35,63,NL,0,120,NL
1109,549,V,NorthTexas,25,26,51,NL,NL,450,NL
1109,550,H,Creighton,39,32,71,11.5,11,-600,3
1109,551,V,CalPolySLO,21,25,46,NL,NL,170,NL
1109,552,H,TCU,20,33,53,2,5,-200,3
1109,553,V,LouisianaTech,25,34,59,131.5,133.5,300,70
1109,554,H,TexasA&M,30,41,71,7.5,7.5,-360,3.5
1109,555,V,MississippiSt,22,31,53,NL,5.5,-240,5
1109,556,H,Troy,32,24,56,NL,NL,200,NL
1109,557,V,Fordham,34,42,76,NL,NL,110,0.5
1109,558,H,TexasState,41,45,86,2,2,-130,NL
1109,559,V,Toledo,28,22,50,NL,NL,155,NL
1109,560,H,LoyolaChicago,36,26,62,0,4.5,-175,0.5
1109,561,V,CalSantaBarb,32,31,63,NL,NL,400,NL
1109,562,H,LSU,41,36,77,8,9.5,-500,3
1109,563,V,Maryland,36,33,69,135,135,450,73
1109,564,H,Kentucky,49,23,72,12,10.5,-600,2.5
1109,565,V,UCDavis,32,33,65,NL,NL,NL,NL
1109,566,H,OklahomaState,37,36,73,21.5,19.5,NL,9.5
1109,567,V,CalRiverside,28,31,59,NL,NL,NL,NL
1109,568,H,Depaul,39,52,91,18,18.5,NL,8
1109,569,V,Pepperdine,38,37,75,NL,NL,140,NL
1109,570,H,CSNorthridge,33,48,81,5.5,3.5,-160,3
1109,571,V,WrightState,40,40,80,NL,NL,400,NL
1109,572,H,IdahoU,29,41,70,10,9.5,-500,8.5
1109,573,V,IndianaState,27,32,59,131.5,133,844,71
1109,574,H,UCLA,36,50,86,15.5,14,-1250,6
1109,575,V,Stanford,32,42,74,13,12,-825,6.5
1109,576,H,SanFrancisco,31,31,62,NL,NL,629,NL
1109,577,V,Wofford,23,36,59,NL,NL,1023,NL
1109,578,H,Colorado,34,40,74,16.5,15.5,-1600,6
1109,579,V,StPeters,22,34,56,NL,NL,1063,NL
1109,580,H,Rutgers,22,30,52,17.5,16,-1800,9.5
1109,581,V,Towson,14,44,58,NL,NL,689,NL
1109,582,H,CollCharleston,40,35,75,16,12.5,-925,2.5
1109,583,V,UMKC,22,14,36,NL,NL,1212,NL
1109,584,H,SetonHall,34,41,75,17.5,15,-2200,6
1109,585,V,Samford,28,36,64,NL,NL,195,NL
1109,586,H,AustinPeay,38,37,75,5,5.5,-235,1
1109,587,V,IPFW,27,23,50,NL,NL,550,NL
1109,588,H,Auburn,23,38,61,10.5,11,-750,8
1109,589,V,EasternIllinois,22,31,53,NL,NL,740,NL
1109,590,H,Bradley,38,38,76,15,13,-1050,3.5
1109,591,V,NorthernIllinois,32,32,64,NL,NL,135,NL
1109,592,H,NebraskaOmaha,33,44,77,1,3,-155,2
1109,593,V,SEMissouriSt,17,38,55,NL,NL,NL,NL
1109,594,H,Kansas,32,42,74,22,20,NL,7.5
1109,595,V,NorthDakota,27,25,52,NL,NL,NL,NL
1109,596,H,KansasState,36,49,85,20.5,19.5,NL,8.5
1109,597,V,TennMartin,32,36,68,NL,NL,300,NL
1109,598,H,ArkansasLR,39,45,84,8.5,6.5,-360,2
1109,599,V,GeorgiaSouthern,21,33,54,NL,NL,743,NL
1109,600,H,Valparaiso,40,45,85,14,13,-1100,2.5
1109,601,V,TennesseeState,28,38,66,NL,NL,650,NL
1109,602,H,BYU,34,47,81,12,12.5,-900,6
1109,603,V,SouthDakotaState,29,38,67,128.5,130,225,68
1109,604,H,Alabama,27,43,70,6.5,6.5,-265,5
1109,605,V,DenverU,17,41,58,NL,NL,160,2
1109,606,H,Iona,40,25,65,3.5,4.5,-180,NL
1109,607,V,Montana,34,31,65,NL,NL,330,NL
1109,608,H,ColoradoState,27,45,72,9.5,8,-420,7
1109,609,V,SouthernUtah,27,38,65,NL,NL,NL,NL
1109,610,H,Gonzaga,44,59,103,24,22.5,NL,8
1109,611,V,Niagara,39,44,83,NL,NL,675,NL
1109,612,H,OregonState,53,49,102,12.5,12.5,-950,4
1109,613,V,Bucknell,27,43,70,NL,135,200,71.5
1109,614,H,Purdue,33,32,65,6.5,5.5,-240,1.5
1109,615,V,Bryant,28,26,54,NL,149,NL,78.5
1109,616,H,IndianaU,48,49,97,33,32,NL,13
1110,719,V,Princeton,22,35,57,NL,NL,105,NL
1110,720,H,Buffalo,21,32,53,1,2,-125,1
1110,721,V,PortlandU,33,19,52,NL,NL,1150,NL
1110,722,H,Ohio,33,48,81,15.5,16,-1800,9.5
1110,723,V,WesternMichigan,24,31,55,NL,NL,185,NL
1110,724,H,Cornell,26,37,63,5.5,5,-220,2.5
1110,725,V,Delaware,32,34,66,NL,NL,280,NL
1110,726,H,LaSalle,38,35,73,8,7.5,-340,3
1110,727,V,YoungstownState,43,37,80,NL,NL,205,NL
1110,728,H,GeoWashington,32,41,73,4.5,5.5,-245,6
1110,729,V,ArkansasState,27,34,61,NL,NL,265,NL
1110,730,H,Dayton,34,40,74,9,7,-325,2
1110,731,V,CentralFlorida,40,34,74,NL,NL,250,NL
1110,732,H,SouthFlorida,24,32,56,7,6.5,-300,6.5
1110,733,V,WesternKentucky,22,36,64,NL,NL,220,NL
1110,734,H,SouthernMiss,30,28,67,7,6,-260,1.5
1110,735,V,Evansville,21,28,49,NL,NL,795,NL
1110,736,H,NotreDame,28,30,58,14,13.5,-1195,6
1110,737,V,Nevada,35,29,64,NL,1.5,-130,1.5
1110,738,H,CalIrvine,41,37,78,0,NL,110,NL
1110,739,N,AirForce,30,46,76,7.5,7,-340,6
1110,740,N,Army,37,28,65,NL,NL,280,NL
1110,741,V,VMI,34,42,76,NL,2.5,-145,1.5
1110,742,H,TheCitadel,34,50,84,0,NL,125,NL
1110,743,V,Elon,26,33,59,NL,NL,840,NL
1110,744,H,Butler,43,31,74,14.5,14,-1290,4
1110,745,V,EWashington,20,49,69,NL,NL,425,NL
1110,746,H,WashingtonState,39,49,88,14.5,10,-535,1
1110,747,V,Columbia,37,31,68,1.5,2,-140,NL
1110,748,H,Furman,17,30,47,NL,NL,120,3
1110,749,V,NorthernArizona,35,38,73,NL,NL,1995,NL
1110,750,H,Oregon,45,38,83,21.5,20,-4395,8.5
1110,751,V,SIUEdwardsville,34,35,69,NL,NL,6000,NL
1110,752,H,Missouri,40,43,83,27.5,27.5,-16000,13.5
1110,753,V,IdahoState,23,25,48,NL,NL,1595,NL
1110,754,H,UtahState,30,26,56,18.5,17,-3395,8
1111,511,V,Marshall,35,33,68,138.5,136,170,NL
1111,512,H,Villanova,43,37,80,4.5,4.5,-200,NL
1111,513,V,Hofstra,17,37,54,137,137,1212,71.5
1111,514,H,Purdue,42,41,83,16.5,17,-2200,5
1111,515,V,TexSanAntonio,40,39,79,NL,NL,425,NL
1111,516,H,OldDominion,37,33,70,9.5,10,-550,7.5
1111,517,V,CalRiverside,25,27,52,NL,NL,475,NL
1111,518,H,IllinoisChicago,30,29,59,11,10,-650,4
1111,519,V,FloridaIntl,33,37,70,NL,NL,844,NL
1111,520,H,BostonCollege,49,35,84,13.5,13.5,-1250,4
1111,521,V,FlaAtlantic,24,32,56,142,145,NL,76
1111,522,H,NorthCarolina,32,48,80,22,20,NL,9
1111,523,V,ULMonroe,22,29,51,NL,NL,NL,NL
1111,524,H,Oklahoma,38,47,85,22.5,23.5,NL,8.5
1111,525,V,Duquesne,21,34,55,129,131.5,844,68.5
1111,526,H,Georgetown,27,34,61,15,13.5,-1250,6.5
1111,527,V,WiscMilwaukee,38,28,75,126,127,190,68.5
1111,528,H,SouthCarolina,23,43,82,5.5,5,-230,6
1111,529,V,LoyolaMarymount,26,32,58,NL,NL,150,NL
1111,530,H,SMU,35,38,73,1.5,3.5,-170,0
1111,531,V,NewMexicoState,30,32,62,158.5,157,335,82
1111,532,H,OregonState,41,30,71,8.5,9,-430,2.5
1111,533,N,Army,46,34,80,NL,NL,110,NL
1111,534,N,VMI,36,38,74,1,0,-130,2
1111,535,V,AirForce,28,49,77,6,7,-300,5.5
1111,536,H,TheCitadel,30,40,70,NL,NL,250,NL
1111,537,V,TennMartin,17,40,57,NL,NL,NL,NL
1111,538,H,Cincinnati,43,37,80,26.5,26.5,NL,9
1111,539,V,EasternMichigan,24,30,54,NL,NL,330,NL
1111,540,H,JacksonvilleSt,27,34,61,8.5,8,-420,4.5
1111,541,V,Manhattan,19,32,51,NL,NL,NL,NL
1111,542,H,Louisville,28,51,79,19,17,NL,7.5
1111,543,V,Oakland,42,37,79,2.5,4,-180,1
1111,544,H,ULLafayette,37,53,90,NL,NL,160,NL
1111,545,V,LoyolaMaryland,31,32,63,NL,NL,330,NL
1111,546,H,WashingtonU,33,52,85,7.5,8.5,-420,4.5
1111,547,V,MontanaState,24,48,72,NL,NL,380,NL
1111,548,H,SeattleU,39,48,87,9.5,9.5,-480,2.5
1111,549,V,Syracuse,33,29,62,1.5,2,-130,67.5
1111,550,H,SanDiegoState,19,30,49,129,128.5,110,2.5
1111,555,V,Colgate,31,32,63,143.5,143.5,NL,76
1111,556,H,Marquette,42,42,84,27,25,NL,11.5
1112,717,V,Yale,15,20,35,NL,NL,991,NL
1112,718,H,StJosephs,25,36,61,16,15,-1500,5.5
1112,719,V,RhodeIsland,24,26,50,NL,NL,600,NL
1112,720,H,VirginiaTech,36,33,69,13.5,11,-800,3
1112,721,V,Buffalo,30,38,68,130,NL,743,NL
1112,722,H,FloridaState,47,48,95,12,13,-1100,4
1112,723,V,YoungstownState,25,43,68,130,132,320,68.5
1112,724,H,Georgia,14,42,56,8.5,8.5,-400,7
1112,725,V,CalSantaBarb,29,43,72,NL,NL,625,NL
1112,726,H,IllinoisState,49,51,100,10,12.5,-850,3
1112,727,V,CentralMichigan,26,35,61,139.5,147,NL,75.5
1112,728,H,Iowa,29,44,73,23,22,NL,11.5
1112,729,V,Toledo,22,34,56,NL,NL,1271,NL
1112,730,H,Minnesota,48,34,82,17.5,20.5,-2600,6.5
1112,731,V,Troy,29,36,65,132.5,132.5,1023,69.5
1112,732,H,TexasA&M,45,38,83,16,15,-1600,5
1112,733,V,CSFullerton,31,37,68,NL,NL,1063,NL
1112,734,H,Stanford,31,50,81,17.5,16,-1800,9
1112,735,V,WestVirginia,18,32,50,137,136.5,550,71
1112,736,H,Gonzaga,45,39,84,10,11,-750,3
1112,737,N,BowlingGreen,33,33,73,NL,NL,125,NL
1112,738,N,ClevelandState,33,33,79,3,2.5,-145,2
1112,739,V,IUPUI,31,23,54,131,131.5,1371,70
1112,740,H,Michigan,45,46,91,19.5,19,-2700,8
1112,741,V,Fordham,18,33,51,NL,NL,1468,NL
1112,742,H,Pittsburgh,37,49,86,20,21.5,-3700,7
1112,743,N,RobertMorris,23,37,60,NL,NL,135,2
1112,744,N,Lehigh,38,51,89,1.5,2.5,-155,NL
1112,745,V,Fairfield,30,15,45,NL,NL,330,NL
1112,746,H,Virginia,28,26,54,6.5,9,-420,6
1112,747,N,Pennsylvania,35,34,69,NL,NL,370,NL
1112,748,N,Delaware,43,41,84,9,9.5,-470,3.5
1112,749,V,Lamar,15,40,55,NL,NL,NL,NL
1112,750,H,KansasState,43,36,79,21.5,23.5,NL,8
1112,751,N,AlabamaHuntsville,41,37,78,NL,NL,NL,NL
1112,752,N,NorthTexas,37,38,75,NL,NL,NL,NL
1112,753,V,NDakotaSt,29,32,61,NL,NL,1357,NL
1112,754,H,IndianaU,42,45,87,20.5,20.5,-3200,8
1112,755,V,MoreheadState,19,26,45,NL,NL,894,NL
1112,756,H,Maryland,35,32,67,13.5,14,-1300,4.5
1112,757,V,PortlandState,33,36,69,NL,NL,894,NL
1112,758,H,Oregon,51,29,80,15.5,13.5,-1300,4.5
1112,759,V,NorthernArizona,23,31,54,NL,NL,NL,NL
1112,760,H,UNLV,45,47,92,27.5,27,NL,10.5
1112,761,V,EWashington,32,47,79,NL,NL,155,NL
1112,762,H,CSNorthridge,36,60,96,3.5,4,-175,1
1112,763,V,Davidson,45,36,81,142.5,145,200,78
1112,764,H,NewMexico,31,55,86,6.5,6,-240,7
1113,513,V,NorthernIllinois,17,29,46,NL,129,NL,64
1113,514,H,Valparaiso,23,46,69,19,20,NL,11
1113,515,V,Harvard,37,27,64,138,139.5,500,76.5
1113,516,H,Massachusetts,38,29,67,9.5,11,-700,6.5
1113,517,V,Temple,40,40,80,3.5,4.5,-210,1
1113,518,H,KentState,32,34,66,137,136,175,73.5
1113,519,V,DetroitU,37,37,74,141,143,125,76.5
1113,520,H,StJohns,29,48,77,5,2.5,-145,3
1113,521,V,Butler,29,18,47,4.5,4.5,-200,4.5
1113,522,H,Xavier,36,26,62,134,132.5,170,68.5
1113,523,V,MichiganState,32,35,67,129.5,130,145,69.5
1113,524,H,Kansas,35,29,64,2,3,-165,1.5
1113,525,V,Northeastern,32,35,67,NL,NL,500,NL
1113,526,H,Princeton,44,22,66,10,11,-700,3.5
1113,527,V,NCWilmington,31,27,58,NL,NL,1063,NL
1113,528,H,Richmond,51,50,101,14.5,16,-1800,4
1113,529,V,WichitaState,28,25,53,133.5,133,330,70
1113,530,H,VaCommonwealth,24,27,51,7,8.5,-420,6.5
1113,531,V,FlaAtlantic,26,32,58,NL,NL,210,1
1113,532,H,MississippiSt,43,35,78,5.5,6,-250,NL
1113,533,V,GeorgiaState,26,36,62,NL,NL,1063,NL
1113,534,H,BYU,44,36,80,13,16,-1800,5
1113,535,V,LongBeachState,24,20,44,NL,NL,315,NL
1113,536,H,USC,29,33,62,5.5,9.5,-390,4
1113,537,V,Kentucky,31,37,68,140.5,139,175,74
1113,538,H,Duke,33,42,75,3.5,4.5,-210,2.5
1113,539,V,Pepperdine,26,36,62,NL,NL,NL,NL
1113,540,H,California,36,43,79,21,20.5,NL,9
1113,541,V,HoustonU,44,33,77,1,NL,110,NL
1113,542,H,SanJoseState,26,49,75,NL,2,-130,4
1113,543,V,CalIrvine,34,33,79,NL,NL,NL,NL
1113,544,H,UCLA,36,31,80,18,16,NL,8.5
1113,545,N,Fairfield,33,29,62,8.5,8.5,-450,4
1113,546,N,Pennsylvania,28,25,53,NL,NL,350,NL
1113,547,V,Delaware,28,31,59,NL,NL,210,NL
1113,548,H,Virginia,15,38,53,6,6,-250,6.5
1113,549,N,IUPUI,36,44,80,NL,NL,200,NL
1113,550,N,BowlingGreen,37,29,66,5.5,6.5,-240,3.5
1113,551,V,ClevelandState,14,33,47,128,129,1139,66.5
1113,552,H,Michigan,42,35,77,15,16,-2000,3.5
1113,553,N,RobertMorris,37,37,74,7.5,7,-310,2
1113,554,N,Fordham,29,29,58,NL,NL,255,NL
1113,555,V,Lehigh,30,23,53,137.5,141,650,74.5
1113,556,H,Pittsburgh,35,43,78,12,12,-900,6
1113,557,N,NorthTexas,36,38,74,6,10.5,-550,4.5
1113,558,N,Lamar,30,29,59,NL,NL,425,NL
1113,559,V,AlabamaHuntsville,11,15,26,NL,NL,NL,NL
1113,560,H,KansasState,47,40,87,NL,24,NL,NL
1113,561,V,HoustonBaptist,23,37,60,NL,149.5,NL,77
1113,562,H,Hawaii,38,35,73,12,12.5,NL,6
1113,563,V,StonyBrook,28,26,54,NL,131,NL,67.5
1113,564,H,Rider,21,25,46,3.5,4,NL,4
1113,565,V,GeorgiaSouthern,34,19,53,133,133,674,71.5
1113,566,H,CharlotteU,37,29,66,11,12.5,-900,6.5
1113,567,V,WrightState,32,24,56,9.5,7.5,-350,1.5
1113,568,H,EasternIllinois,17,27,44,NL,NL,290,NL
1113,569,V,TennesseeState,27,44,71,NL,NL,490,NL
1113,570,H,SouthDakotaState,42,36,78,10.5,11,-680,2.5
1113,571,V,AustinPeay,33,21,54,NL,NL,400,NL
1113,572,H,WesternKentucky,33,41,74,9.5,9,-500,5.5
1113,573,V,Oakland,35,45,80,NL,NL,350,NL
1113,574,H,BoiseState,37,51,88,7.5,9,-450,5
1113,581,V,TexasSouthern,14,35,49,NL,NL,1212,72
1113,582,H,Northwestern,43,36,79,16,17.5,-2200,4.5
1114,721,V,Wisconsin,31,25,56,122.5,123.5,220,68
1114,722,H,Florida,43,31,74,6.5,6,-260,0.5
1114,723,V,StBonaventure,35,37,72,2.5,4,-180,72
1114,724,H,Cornell,24,44,68,131,135,160,0.5
1114,725,V,ArkansasLR,20,32,52,NL,NL,230,NL
1114,726,H,LouisianaTech,32,38,70,7.5,6.5,-270,1
1114,727,V,UAB,37,23,60,NL,NL,1023,NL
1114,728,H,Creighton,33,44,77,16.5,15,-1600,10.5
1114,729,V,SantaClara,44,30,74,NL,NL,550,NL
1114,730,H,SaintLouis,31,31,62,14.5,11.5,-750,9
1114,731,V,Toledo,38,32,81,NL,NL,991,NL
1114,732,H,NorthernIowa,41,29,84,13.5,15.5,-1500,8
1114,733,V,FresnoState,13,26,39,10.5,7,-350,4
1114,734,H,CalRiverside,11,19,30,NL,NL,290,NL
1114,735,N,SouthDakota,34,45,79,2.5,2,-145,2.5
1114,736,N,Southern,42,41,83,NL,NL,125,NL
1114,737,V,NCCentral,36,24,60,NL,NL,650,NL
1114,738,H,Wyoming,38,35,73,10.5,13,-900,7
1114,739,V,NorthernKentucky,26,35,61,NL,NL,943,NL
1114,740,H,SanDiego,30,35,65,12.5,14.5,-1400,7
1114,741,V,NebraskaOmaha,37,26,63,NL,NL,625,NL
1114,742,H,TexasTech,43,48,91,13,13.5,-850,6.5
1114,743,V,WesternIllinois,28,22,50,NL,3.5,-165,4
